Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-86.10948181152344,19.958171844482425,37.42514419555664,-48.91685485839844,-1.0619747638702393,21.13751602172852,2.723198652267456,22.81475067138672
-82.5915756225586,16.07390785217285,49.74228286743164,-29.7164363861084,-0.7433823347091675,21.31425094604492,2.864663600921631,23.451440811157227
-83.57405090332031,20.52660179138184,49.71070098876953,-22.64259910583496,-0.5309873819351196,21.80910873413086,3.0768609046936035,24.406476974487305
-85.22207641601562,5.779027938842773,54.163818359375,-43.6430549621582,-0.7433823347091675,22.05653953552246,3.289058208465576,24.61870765686035
-84.61991882324219,8.652751922607422,56.24825668334961,-34.10600662231445,-0.5663865208625793,21.42029190063477,3.642720222473145,24.47722053527832
-78.31303405761719,12.505436897277832,61.775177001953125,-6.663302898406982,-0.6017857193946838,21.52633285522461,3.501255512237549,24.406476974487305
-78.62996673583984,14.558097839355469,64.96500396728516,1.926357746124268,-0.2477941066026687,21.490985870361328,3.854917526245117,25.078540802001957
-78.91519927978516,12.726492881774902,66.48095703125,0.4421148896217346,-0.4955882132053375,21.703067779541016,3.7134528160095215,25.007797241210938
-77.93272399902344,2.5579304695129395,68.47064971923828,-11.747624397277832,-0.4601890742778778,21.031475067138672,3.961016178131104,24.547964096069336
-72.44985961914062,6.063242435455322,73.42908477783203,12.695013999938965,-0.2831932604312897,20.11245346069336,3.8902838230133057,23.7697868347168
-65.63589477539062,7.831687927246094,82.11424255371094,42.09565353393555,-0.1415966302156448,19.68828773498535,3.996382474899292,23.55755615234375
-65.44573974609375,4.452693462371826,81.76683807373047,35.906044006347656,-0.1415966302156448,19.37016487121582,4.0317487716674805,23.27458381652832
-65.63589477539062,-6.505353927612305,81.10360717773438,15.663498878479004,-0.2123949527740478,18.627878189086918,4.102480888366699,22.531776428222656
-62.339839935302734,-10.136982917785645,79.55606842041016,12.347637176513672,-0.0707983151078224,17.42607879638672,4.06711483001709,21.43525505065918
-57.23728942871094,-7.484314918518066,83.88285827636719,33.34809494018555,0.0,16.507057189941406,3.961016178131104,20.4802188873291
-49.02884292602539,-7.484314918518066,88.90445709228516,55.99069595336914,0.1415966302156448,15.729422569274902,3.961016178131104,19.84352684020996
-45.41585540771485,-12.347539901733398,86.1883773803711,49.16949462890625,-0.0353991575539112,14.951787948608398,3.8902838230133057,18.888490676879883
-40.72531509399414,-18.789735794067383,83.72494506835938,42.00091552734375,0.0707983151078224,13.537907600402832,3.819551467895508,17.508995056152344
-37.9046516418457,-14.779152870178224,83.81969451904297,53.87485885620117,0.1415966302156448,12.053333282470703,3.7134528160095215,15.91726779937744
-30.93222427368164,-12.8212308883667,86.34628295898438,73.42265319824219,0.1769957989454269,10.851533889770508,3.5719878673553467,14.64388656616211
-26.970617294311523,-13.105445861816406,84.38817596435547,76.48587799072266,0.2477941066026687,9.68508243560791,3.536621570587158,13.4766206741333
-21.32929039001465,-19.61079978942871,82.2405776977539,71.36997985839844,0.1769957989454269,8.377243041992188,3.3951568603515625,11.991008758544922
-17.747997283935547,-21.15818977355957,80.40879821777344,71.71735382080078,0.2477941066026687,6.751280307769775,3.18295955657959,10.257795333862305
-11.694662094116213,-21.095029830932617,80.62987518310547,82.64390563964844,0.2477941066026687,5.266705513000488,3.041494607925415,8.559952735900879
-5.102549076080322,-23.779277801513672,79.96664428710938,88.13876342773438,0.3539915978908539,3.8174779415130615,2.864663600921631,7.109713077545166
-0.2218499630689621,-27.189851760864254,76.7452392578125,85.17028045654297,0.2831932604312897,2.403597116470337,2.652466297149658,5.376499652862549
5.419477939605713,-31.800443649291992,74.50288391113281,83.054443359375,0.3539915978908539,0.6715933084487915,2.475635051727295,3.537170648574829
9.824784278869627,-31.168855667114254,70.71299743652344,85.20185852050781,0.3185924291610718,-0.8836754560470581,2.228071689605713,1.7332136631011963
15.68796157836914,-31.95833969116211,67.77583312988281,88.77035522460938,0.3185924291610718,-2.368250131607056,2.01587438583374,0.0707434117794036
20.15665435791016,-33.28467559814453,63.0700569152832,86.11766815185547,0.3893907368183136,-3.782130718231201,1.803677082061768,-1.520983338356018
25.956445693969727,-35.36891174316406,59.659156799316406,86.55978393554688,0.3893907368183136,-5.3020524978637695,1.4853811264038086,-3.395683765411377
30.83714485168457,-34.863643646240234,56.05876159667969,89.71774291992188,0.3893907368183136,-6.928015232086182,1.273183822631836,-5.19964075088501
37.14402389526367,-33.66362762451172,52.174129486083984,95.8441925048828,0.3539915978908539,-8.377243041992188,1.0256202220916748,-6.932854652404785
41.86625671386719,-33.8215217590332,47.46834945678711,95.65471649169922,0.4247899055480957,-9.826470375061035,0.8134229779243469,-8.524580955505371
45.57432174682617,-34.89522171020508,41.625606536865234,90.03353881835938,0.4247899055480957,-11.205004692077637,0.4597608149051666,-10.257795333862305
49.88454818725586,-36.47419357299805,38.088375091552734,88.67561340332031,0.4601890742778778,-12.760272979736328,0.2121973037719726,-12.061752319335938
54.8286361694336,-34.83206558227539,33.351016998291016,91.95989990234376,0.3893907368183136,-14.209501266479492,-0.0353662148118019,-13.759593963623049
59.80441284179688,-35.147857666015625,29.182138442993164,92.90728759765624,0.3893907368183136,-15.517340660095217,-0.2829297184944153,-15.351320266723633
63.03708267211914,-35.147857666015625,23.27622985839844,88.07560729980469,0.4247899055480957,-16.789833068847656,-0.6012256741523743,-16.907676696777344
66.20636749267578,-36.72682571411133,18.602035522460938,82.8649673461914,0.3893907368183136,-18.09767341613769,-0.9195216298103333,-18.570146560668945
69.53411865234375,-35.21101760864258,12.75929069519043,81.09650421142578,0.3539915978908539,-19.440858840942383,-1.1317188739776611,-20.09112930297852
73.46403503417969,-32.96887969970703,7.54819393157959,82.70706939697266,0.3539915978908539,-20.53661727905273,-1.4146486520767212,-21.54136848449707
76.37977600097656,-32.02149963378906,1.7370320558547974,79.42278289794922,0.3185924291610718,-21.59702682495117,-1.6622121334075928,-22.81475067138672
78.21795654296875,-31.389911651611328,-4.042547225952148,73.67529296875,0.3185924291610718,-22.5513973236084,-1.980508089065552,-24.123504638671875
80.53153991699219,-30.884639739990234,-9.222061157226562,69.56993865966797,0.2831932604312897,-23.541112899780277,-2.1927053928375244,-25.4322566986084
82.78173065185547,-28.231971740722656,-14.654233932495115,68.74886322021484,0.2123949527740478,-24.424789428710938,-2.5110013484954834,-26.599523544311523
84.74668884277344,-26.905637741088867,-19.138935089111328,66.56986999511719,0.1769957989454269,-25.13172912597656,-2.687832355499268,-27.58993148803711
85.03192138671875,-25.70562171936035,-24.35003089904785,60.253944396972656,0.1415966302156448,-25.767974853515625,-2.970762252807617,-28.544967651367188
85.3171615600586,-25.57930374145508,-28.961061477661133,52.99062728881836,0.1061974763870239,-26.36887550354004,-3.18295955657959,-29.42926025390625
85.38054656982422,-23.400325775146484,-34.29848861694336,47.65367126464844,0.0707983151078224,-26.96977424621582,-3.359790563583374,-30.17206573486328
85.3171615600586,-21.284507751464844,-38.562110900878906,43.80095291137695,0.0,-27.25255012512207,-3.5719878673553467,-30.844127655029297
85.09530639648438,-19.737117767333984,-43.29947280883789,37.86398315429688,-0.0707983151078224,-27.5706729888916,-3.748818874359131,-31.3039608001709
84.39806365966797,-18.44236183166504,-47.56309509277344,31.579635620117188,-0.1415966302156448,-27.712060928344727,-3.925650119781494,-31.69304847717285
83.89098358154297,-16.863391876220703,-51.98463439941406,25.76898193359375,-0.1769957989454269,-27.888795852661133,-4.06711483001709,-32.0467643737793
82.81342315673828,-14.021247863769531,-56.12192916870117,21.66362953186035,-0.2831932604312897,-27.888795852661133,-4.2085795402526855,-32.258995056152344
81.32386016845703,-12.063325881958008,-59.78548812866211,16.200353622436523,-0.2831932604312897,-27.747407913208008,-4.314678192138672,-32.32973861694336
79.04197692871094,-9.979085922241213,-63.7332878112793,9.126514434814451,-0.3539915978908539,-27.5706729888916,-4.456143379211426,-32.294368743896484
77.36225128173828,-8.400116920471191,-67.33367919921875,2.6211097240448,-0.4247899055480957,-27.25255012512207,-4.491509437561035,-32.11750793457031
75.112060546875,-5.62113094329834,-70.87091064453125,-2.589530229568481,-0.4601890742778778,-26.82838630676269,-4.5976080894470215,-31.834535598754883
72.6400146484375,-3.4737324714660645,-73.8712387084961,-8.30544376373291,-0.4955882132053375,-26.29818153381348,-4.632974147796631,-31.410076141357425
69.85104370117188,-1.7052868604660034,-76.96631622314453,-15.41086196899414,-0.5309873819351196,-25.66193389892578,-4.668340682983398,-30.879499435424805
66.84022521972656,-0.2210557162761688,-79.55606842041016,-22.421541213989254,-0.6371848583221436,-24.95499420166016,-4.668340682983398,-30.278181076049805
63.67094039916992,1.831604480743408,-81.67208862304688,-28.074296951293945,-0.6371848583221436,-24.21270751953125,-4.703706741333008,-29.57074737548828
59.89949035644531,4.231637954711914,-82.87222290039062,-32.52702331542969,-0.6725839972496033,-23.293684005737305,-4.739072799682617,-28.68645477294922
55.81111145019531,6.094821929931641,-83.91444396972656,-38.021881103515625,-0.7433823347091675,-22.33931541442871,-4.668340682983398,-27.73141860961914
50.898719787597656,8.084322929382324,-84.8619155883789,-44.71676254272461,-0.7787814736366272,-21.27890396118164,-4.632974147796631,-26.705638885498047
46.239871978759766,9.94750690460205,-85.46198272705078,-50.55899810791016,-0.8141806721687317,-20.18314743041992,-4.562242031097412,-25.53837203979492
