Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-9.748764991760254,-56.81755828857422,58.69267272949219,-13.825611114501951,-5.304562091827393,-0.8449559807777405,11.402427673339844,5.199878215789795
-5.378815174102783,-60.391868591308594,55.668113708496094,-17.6490478515625,-5.269777774810791,-1.020076036453247,11.78909969329834,5.449367046356201
-1.9314099550247192,-62.25438690185547,55.06320190429688,-16.204463958740234,-5.230646133422852,-1.238976001739502,12.228500366210938,5.676970958709717
2.9294850826263428,-62.33513259887695,52.88119888305664,-11.446758270263672,-5.169774055480957,-1.4622540473937988,12.615172386169434,5.878313064575195
7.401939868927002,-65.89329528808594,51.77939224243164,-11.63518238067627,-5.095858097076416,-1.7117999792099,12.966691970825195,6.123425006866455
10.212735176086426,-67.65353393554688,50.05107116699219,-12.954150199890137,-4.969766139984131,-1.952589988708496,13.28306007385254,6.280996799468994
14.555709838867188,-68.11647033691406,46.20016098022461,-13.001255989074709,-4.861065864562988,-2.171489953994751,13.542305946350098,6.482338905334473
19.76188468933105,-70.77029418945312,44.33141326904297,-11.643033027648926,-4.734973907470703,-2.4210360050201416,13.81473445892334,6.626780033111572
23.565359115600582,-70.60880279541016,42.07379531860352,-8.636099815368652,-4.561054229736328,-2.6574480533599854,14.03443431854248,6.797482967376709
28.307565689086918,-71.15786743164062,38.09865951538086,-8.235698699951172,-4.365394115447998,-2.893860101699829,14.262922286987305,6.968185901641846
31.59312057495117,-73.02577209472656,35.44676971435547,-10.457531929016112,-4.191473960876465,-3.1521620750427246,14.407923698425291,7.112627029418945
35.569236755371094,-71.97608184814453,32.20616912841797,-7.411344051361084,-3.947985887527466,-3.366683959960937,14.548531532287598,7.21767520904541
40.041690826416016,-72.32598114013672,28.45247459411621,-6.626244068145752,-3.7001500129699703,-3.616230010986328,14.62322998046875,7.2877068519592285
43.04670333862305,-71.86304473876953,26.05983161926269,-4.718451023101807,-3.456661939620972,-3.852642059326172,14.715503692626951,7.388378143310547
45.55538177490234,-70.2589111328125,22.041486740112305,-4.482921123504639,-3.191433906555176,-4.106565952301025,14.750656127929688,7.414639949798584
49.69334411621094,-69.90901184082031,17.68828010559082,-4.35730504989624,-2.926206111907959,-4.2948198318481445,14.724291801452637,7.502180099487305
52.57966995239258,-69.1123275756836,14.982379913330078,-2.4966180324554443,-2.608802080154419,-4.522476196289063,14.6495943069458,7.506556987762451
55.54692077636719,-67.33055877685547,10.137682914733888,-2.8106579780578613,-2.2827019691467285,-4.736998081207275,14.574895858764648,7.5415730476379395
58.341529846191406,-64.26763153076172,6.124740123748779,0.4004009962081909,-1.978342056274414,-4.9252519607543945,14.473834037780762,7.475917816162109
59.82515335083008,-62.93264389038086,3.289215087890625,0.5024639964103699,-1.6565899848937988,-5.082859992980957,14.276103973388672,7.46278715133667
62.66831970214844,-61.13472366333008,-1.3286399841308594,0.4553579986095428,-1.2783139944076538,-5.301760196685791,14.052009582519531,7.401508808135986
63.795875549316406,-57.2858772277832,-4.850091934204102,3.061889886856079,-0.991346001625061,-5.498770236968994,13.841097831726074,7.331477165222168
65.05290985107422,-55.18112564086914,-7.944865226745605,3.43088698387146,-0.6478539705276489,-5.608220100402832,13.555487632751465,7.239560127258301
66.11572265625,-51.52068328857422,-11.92540168762207,4.6948981285095215,-0.2695780098438263,-5.7658281326293945,13.269878387451172,7.138888835906982
67.4105224609375,-48.04326629638672,-15.635889053344728,6.759710788726807,0.04347800090909,-5.879655838012695,12.940327644348145,7.029463768005371
67.62632751464844,-45.37868118286133,-18.876489639282227,6.163034915924072,0.3869700133800506,-5.989106178283691,12.571231842041016,6.90690803527832
69.13692474365234,-40.7385368347168,-23.677978515625,8.40842056274414,0.6956779956817627,-6.067910194396973,12.145013809204102,6.758090019226074
68.4571533203125,-36.32986068725586,-26.346071243286133,10.379021644592283,1.0565619468688965,-6.19487190246582,11.767129898071287,6.561124801635742
69.02362823486328,-33.848297119140625,-29.797311782836918,9.546815872192385,1.3522260189056396,-6.208005905151367,11.26181983947754,6.342275142669678
68.56505584716797,-28.669849395751957,-32.73545455932617,12.828534126281738,1.6826740503311155,-6.269298076629639,10.787267684936523,6.175949096679688
67.85830688476562,-25.644603729248047,-35.14430236816406,12.616557121276855,2.030514001846313,-6.330589771270752,10.268775939941406,5.935214042663574
66.98971557617188,-21.36511993408203,-38.03923797607422,13.425209999084473,2.334873914718628,-6.334968090057373,9.759072303771973,5.720740795135498
66.62285614013672,-16.84878158569336,-40.71273040771485,15.984636306762695,2.6218419075012207,-6.339345932006836,9.20103359222412,5.431859016418457
64.48104095458984,-12.833064079284668,-42.87853240966797,15.490022659301758,2.943593978881836,-6.330589771270752,8.634207725524902,5.208631992340088
63.310325622558594,-8.424386978149414,-45.67084884643555,16.251569747924805,3.2305619716644287,-6.264920234680176,8.067381858825684,4.950388908386231
61.988548278808594,-3.8703689575195312,-48.171512603759766,17.60194206237793,3.482745885848999,-6.203628063201904,7.474192142486572,4.670260906219482
59.987003326416016,0.1130509972572326,-50.19148635864258,17.421369552612305,3.747973918914795,-6.151092052459717,6.8853960037231445,4.429525852203369
57.78584671020508,5.318411827087402,-52.35188674926758,18.81099510192871,4.017549991607666,-6.067910194396973,6.235084056854248,4.101251125335693
54.931888580322266,9.50100326538086,-53.599517822265625,19.140737533569336,4.230601787567139,-5.9759721755981445,5.589166164398193,3.8298768997192383
52.46097946166992,12.854612350463867,-55.019981384277344,18.190767288208008,4.456697940826416,-5.857766151428223,4.978400230407715,3.475339889526367
49.68255615234375,17.796205520629883,-56.25680923461914,19.7138614654541,4.6393141746521,-5.708913803100586,4.3412699699401855,3.203965902328491
46.29988861083984,21.45664596557617,-56.813114166259766,19.25850296020508,4.817582130432129,-5.586329936981201,3.712928056716919,2.897576093673706
42.85248565673828,26.182920455932617,-58.130958557128906,19.24280166625977,4.969761848449707,-5.419966220855713,3.0801920890808105,2.556169986724853
39.50758361816406,30.419340133666992,-58.67105865478516,20.00434875488281,5.117593765258789,-5.249224185943604,2.447455883026123,2.227895021438598
35.27790451049805,34.03671646118164,-58.74666976928711,18.77174186706543,5.243686199188232,-5.0215678215026855,1.8059320449829104,1.9433900117874143
31.6524658203125,38.25698852539063,-59.05992889404297,19.117185592651367,5.33934211730957,-4.828936100006104,1.1644079685211182,1.6282459497451782
27.58463478088379,41.87436676025391,-58.78987884521485,18.76388931274414,5.426301956176758,-4.601280212402344,0.5931879878044128,1.3437410593032837
23.20928955078125,45.03956985473633,-58.30378723144531,17.62549591064453,5.474130153656006,-4.408648014068604,0.0043919999152421,1.0592360496520996
19.853599548339844,48.33934783935547,-57.74748611450195,18.394893646240234,5.556742191314697,-4.159101963043213,-0.5448579788208008,0.7528460025787354
15.386540412902832,51.25155258178711,-56.78610610961914,17.319305419921875,5.5350022315979,-3.9095559120178223,-1.1160780191421509,0.4683409929275512
10.789999961853027,54.42213821411133,-55.73291397094727,16.683374404907227,5.552393913269043,-3.6600100994110103,-1.647752046585083,0.1838359981775283
6.23122501373291,57.96415328979492,-54.72292709350586,16.683374404907227,5.52630615234375,-3.3710620403289795,-2.1442739963531494,-0.0612759999930858
2.0716800689697266,60.10120391845703,-53.17824172973633,15.87472152709961,5.487174034118652,-3.10400390625,-2.610038042068481,-0.3020110130310058
-2.611180067062378,62.6419792175293,-51.25548553466797,15.419363975524902,5.404561996459961,-2.806299924850464,-3.102165937423706,-0.5383689999580383
-6.657430171966553,64.43451690673828,-49.12749099731445,15.183834075927734,5.33064603805542,-2.5217299461364746,-3.532778024673462,-0.7922350168228149
-10.66591453552246,65.70490264892578,-47.09131240844727,14.02973747253418,5.239337921142578,-2.2065138816833496,-3.950207948684693,-1.015462040901184
-15.00889015197754,67.62125396728516,-44.84449768066406,13.731398582458496,5.056722164154053,-1.9263219833374023,-4.336880207061768,-1.216804027557373
-19.152250289916992,68.58480834960938,-41.90635299682617,13.244636535644531,4.930630207061768,-1.59797203540802,-4.67082405090332,-1.418146014213562
-23.61931037902832,69.79060363769531,-39.13563919067383,12.17690086364746,4.7610578536987305,-1.282755970954895,-4.947646141052246,-1.5757180452346802
-27.795040130615234,70.56037139892578,-36.11648178100586,11.57237434387207,4.574093818664551,-1.0069420337677002,-5.2508320808410645,-1.755174994468689
-31.986955642700195,70.89411926269531,-33.10272216796875,10.064982414245604,4.374085903167725,-0.7004820108413696,-5.488108158111572,-1.8777309656143188
